Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405828 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x99c4f13d1c |Policy02 Evicted: 0x3a4c39b115c | Belady02 Evicted: 0x1396844295c |Policy03 Evicted: 0x31232a3e15c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x1396844295c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7947af |LRU Evicted: 0xb0b2ecffaf |Policy02 Evicted: 0x1b1bc7947af | Belady02 Evicted: 0x1b1bc7947af |Policy03 Evicted: 0xcaf452d7af | Belady03 Evicted: 0x1b1bc7947af |Policy04 Evicted: 0xcaf452d7af | Belady04 Evicted: 0x1b1bc7947af
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12d9d |LRU Evicted: 0x99c4f12d9d |Policy02 Evicted: 0x19ec70cdd9d | Belady02 Evicted: 0x6b9ac7b09d |Policy03 Evicted: 0x1faecf2389d | Belady03 Evicted: 0x6b9ac7b09d |Policy04 Evicted: 0x6b9ac7b09d | Belady04 Evicted: 0x6b9ac7b09d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x6b9ac7ad49 |LRU Evicted: 0x11d06992d49 |Policy02 Evicted: 0x1faecf23d49 | Belady02 Evicted: 0x6b9ac7ad49 |Policy03 Evicted: 0x1faecf23d49 | Belady03 Evicted: 0x6b9ac7ad49 |Policy04 Evicted: 0x13968441549 | Belady04 Evicted: 0x6b9ac7ad49
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12db0 |LRU Evicted: 0x1a21dd73db0 |Policy02 Evicted: 0x99c4f12db0 | Belady02 Evicted: 0x99c4f12db0 |Policy03 Evicted: 0x1a21dd73db0 | Belady03 Evicted: 0x99c4f12db0 |Policy04 Evicted: 0x99c4f12db0 | Belady04 Evicted: 0x99c4f12db0
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3b4fee32b07 |LRU Evicted: 0x3f11f2f14c7 |Policy02 Evicted: 0x6812d5db07 | Belady02 Evicted: 0x3f11f2f14c7 |Policy03 Evicted: 0x19ec70cfcc7 | Belady03 Evicted: 0x3b4fee32b07 |Policy04 Evicted: 0x2536646307 | Belady04 Evicted: 0x3f11f2f14c7
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1ccbb |LRU Evicted: 0x95eea1c4bb |Policy02 Evicted: 0x3b8c2ee14bb | Belady02 Evicted: 0x95eea1ccbb |Policy03 Evicted: 0x3b8c2ee14bb | Belady03 Evicted: 0x95eea1ccbb |Policy04 Evicted: 0x3f11f2f1cbb | Belady04 Evicted: 0x95eea1ccbb
Workload: astar |PC: 0x405832 |Belady Evicted: 0xb0b2ed01c8 |LRU Evicted: 0x286af6011c8 |Policy02 Evicted: 0xb0b2ed01c8 | Belady02 Evicted: 0xb0b2ed01c8 |Policy03 Evicted: 0xb0b2ed01c8 | Belady03 Evicted: 0xb0b2ed01c8 |Policy04 Evicted: 0xb0b2ed01c8 | Belady04 Evicted: 0xb0b2ed01c8
Workload: astar |PC: 0x405832 |Belady Evicted: 0x13968442319 |LRU Evicted: 0xa35f3cf319 |Policy02 Evicted: 0x2f6b92b0319 | Belady02 Evicted: 0x13968442319 |Policy03 Evicted: 0x306d7c1b19 | Belady03 Evicted: 0x13968442319 |Policy04 Evicted: 0x6993f17b19 | Belady04 Evicted: 0x13968442319
Workload: astar |PC: 0x405832 |Belady Evicted: 0xe952b98b5e |LRU Evicted: 0x15c56a3835e |Policy02 Evicted: 0x2ad51d3b5e | Belady02 Evicted: 0xe952b98b5e |Policy03 Evicted: 0x95eea1c35e | Belady03 Evicted: 0xe952b98b5e |Policy04 Evicted: 0x35f32536b5e | Belady04 Evicted: 0xe952b98b5e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x34efa6a044d |LRU Evicted: 0x35f3253ac4d |Policy02 Evicted: 0x17f710fbc4d | Belady02 Evicted: 0x34efa6a044d |Policy03 Evicted: 0x1faecf2044d | Belady03 Evicted: 0x34efa6a044d |Policy04 Evicted: 0x2bf5d3e444d | Belady04 Evicted: 0x34efa6a044d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3ddd74c143e |LRU Evicted: 0x17f710fc53e |Policy02 Evicted: 0x3ddd74c143e | Belady02 Evicted: 0x3ddd74c143e |Policy03 Evicted: 0x1d091d14d3e | Belady03 Evicted: 0x3ddd74c143e |Policy04 Evicted: 0x1396843ed3e | Belady04 Evicted: 0x3ddd74c143e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x13968443714 |LRU Evicted: 0x126542aa714 |Policy02 Evicted: 0x1396843df14 | Belady02 Evicted: 0x13968443714 |Policy03 Evicted: 0x1396843df14 | Belady03 Evicted: 0x13968443714 |Policy04 Evicted: 0x23deb0e3794 | Belady04 Evicted: 0x13968443714
Workload: astar |PC: 0x405832 |Belady Evicted: 0x9e3c9a2843 |LRU Evicted: 0x35520d0843 |Policy02 Evicted: 0x35520d0843 | Belady02 Evicted: 0x9e3c9a2843 |Policy03 Evicted: 0x16d121f2843 | Belady03 Evicted: 0x9e3c9a2843 |Policy04 Evicted: 0x34efa6a4043 | Belady04 Evicted: 0x9e3c9a2843
Workload: astar |PC: 0x405828 |Belady Evicted: 0x3ddd74c467e |LRU Evicted: 0x1faecf23e7e |Policy02 Evicted: 0x1faecf23e7e | Belady02 Evicted: 0x3ddd74c467e |Policy03 Evicted: 0x247c34b653e | Belady03 Evicted: 0x3ddd74c467e |Policy04 Evicted: 0x3ddd74c143e | Belady04 Evicted: 0x3ddd74c467e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3b4fee32b07 |LRU Evicted: 0xa35f3cf307 |Policy02 Evicted: 0x3f11f2f14c7 | Belady02 Evicted: 0x3f11f2f14c7 |Policy03 Evicted: 0x126542abcc7 | Belady03 Evicted: 0x3b4fee32b07 |Policy04 Evicted: 0x19ec70cfcc7 | Belady04 Evicted: 0x3f11f2f14c7
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12db0 |LRU Evicted: 0x1a21dd73db0 |Policy02 Evicted: 0x99c4f12db0 | Belady02 Evicted: 0x99c4f12db0 |Policy03 Evicted: 0x1a21dd73db0 | Belady03 Evicted: 0x99c4f12db0 |Policy04 Evicted: 0x99c4f12db0 | Belady04 Evicted: 0x99c4f12db0
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b094d5 |LRU Evicted: 0x2a9e6a4a2d5 |Policy02 Evicted: 0x9e3c9a62d5 | Belady02 Evicted: 0x1396843ead5 |Policy03 Evicted: 0x3532e50f2d5 | Belady03 Evicted: 0x1396843ead5 |Policy04 Evicted: 0x23deb0e3cd5 | Belady04 Evicted: 0x241ce47ead5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b094d5 |LRU Evicted: 0x11394b094d5 |Policy02 Evicted: 0x25c64bfecd5 | Belady02 Evicted: 0x3ddd74c54d5 |Policy03 Evicted: 0x6993f16cd5 | Belady03 Evicted: 0x3ddd74c54d5 |Policy04 Evicted: 0x3ddd74c54d5 | Belady04 Evicted: 0x3ddd74c54d5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3ddd74c2d49 |LRU Evicted: 0x11d06992d49 |Policy02 Evicted: 0x1faecf23d49 | Belady02 Evicted: 0x3ddd74c2d49 |Policy03 Evicted: 0x1faecf23d49 | Belady03 Evicted: 0x3ddd74c2d49 |Policy04 Evicted: 0x13968441549 | Belady04 Evicted: 0x3ddd74c2d49
Workload: astar |PC: 0x405832 |Belady Evicted: 0x13968442319 |LRU Evicted: 0xa35f3cf319 |Policy02 Evicted: 0x2f6b92b0319 | Belady02 Evicted: 0x13968442319 |Policy03 Evicted: 0x306d7c1b19 | Belady03 Evicted: 0x13968442319 |Policy04 Evicted: 0x6993f17b19 | Belady04 Evicted: 0x13968442319
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc794336 |LRU Evicted: 0x11394b066f6 |Policy02 Evicted: 0x2a9e6a4bb36 | Belady02 Evicted: 0x3f11f2f0ef6 |Policy03 Evicted: 0x2a9e6a4bb36 | Belady03 Evicted: 0x3f11f2f0ef6 |Policy04 Evicted: 0x3f11f2f0ef6 | Belady04 Evicted: 0x3f11f2f0ef6
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f13a63 |LRU Evicted: 0x35520d0a63 |Policy02 Evicted: 0x1abe75b3823 | Belady02 Evicted: 0x2536648823 |Policy03 Evicted: 0x35520d0823 | Belady03 Evicted: 0x2536648823 |Policy04 Evicted: 0x319df6b0823 | Belady04 Evicted: 0x99c4f13a63
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3b4fee32b07 |LRU Evicted: 0x2bfd401bcc7 |Policy02 Evicted: 0x31232a41b07 | Belady02 Evicted: 0x3ddd74c4cc7 |Policy03 Evicted: 0x3b4fee32b07 | Belady03 Evicted: 0x3b4fee32b07 |Policy04 Evicted: 0x3ddd74c4cc7 | Belady04 Evicted: 0x3f11f2f14c7
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1adaa564c71 |LRU Evicted: 0x2f6b92ac9f1 |Policy02 Evicted: 0x3e122f3af71 | Belady02 Evicted: 0x1adaa564c71 |Policy03 Evicted: 0x3d766f3cc71 | Belady03 Evicted: 0x1adaa564c71 |Policy04 Evicted: 0x1adaa564c71 | Belady04 Evicted: 0x1adaa564c71
Workload: astar |PC: 0x405828 |Belady Evicted: 0x2bfd401fa2e |LRU Evicted: 0x306d7c222e |Policy02 Evicted: 0x2f6b92aaa2e | Belady02 Evicted: 0xa35f3cf22e |Policy03 Evicted: 0x1b1bc795a2e | Belady03 Evicted: 0x1b14dc0b22e |Policy04 Evicted: 0x286af5fea2e | Belady04 Evicted: 0xa35f3cf22e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x6b9ac7cd3e |LRU Evicted: 0x25c64bfed3e |Policy02 Evicted: 0x6b9ac7cd3e | Belady02 Evicted: 0x6b9ac7cd3e |Policy03 Evicted: 0x6b9ac7cd3e | Belady03 Evicted: 0x6b9ac7cd3e |Policy04 Evicted: 0x6b9ac7cd3e | Belady04 Evicted: 0x6b9ac7cd3e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x6b9ac7bd44 |LRU Evicted: 0x19ec70d08c4 |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x1b14dc0b15c |Policy02 Evicted: 0x2f355fb551c | Belady02 Evicted: 0x6b9ac7cd1c |Policy03 Evicted: 0x22b4cc0595c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x6b9ac7cd1c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d8c26 |LRU Evicted: 0x35eb46aa626 |Policy02 Evicted: 0x2f6b92ab026 | Belady02 Evicted: 0x1396843ec26 |Policy03 Evicted: 0x3532e50de26 | Belady03 Evicted: 0x1396843ec26 |Policy04 Evicted: 0x1396843ec26 | Belady04 Evicted: 0x1396843ec26
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc794336 |LRU Evicted: 0x1b1bc794336 |Policy02 Evicted: 0x17f710fcb36 | Belady02 Evicted: 0x3f11f2f0ef6 |Policy03 Evicted: 0x1396843f6f6 | Belady03 Evicted: 0x3f11f2f0ef6 |Policy04 Evicted: 0x3ddd74c6ef6 | Belady04 Evicted: 0x286af602b36
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3ddd74c54d5 |LRU Evicted: 0xe33e6b84d5 |Policy02 Evicted: 0x2f6b92aead5 | Belady02 Evicted: 0x3ddd74c54d5 |Policy03 Evicted: 0x319df6b02d5 | Belady03 Evicted: 0x3ddd74c54d5 |Policy04 Evicted: 0x319df6b02d5 | Belady04 Evicted: 0x241ce47ead5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3ddd74c2d49 |LRU Evicted: 0x11d06992d49 |Policy02 Evicted: 0x1faecf23d49 | Belady02 Evicted: 0x3ddd74c2d49 |Policy03 Evicted: 0x1faecf23d49 | Belady03 Evicted: 0x3ddd74c2d49 |Policy04 Evicted: 0x13968441549 | Belady04 Evicted: 0x3ddd74c2d49
Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x1cf5ad19fb5 |Policy02 Evicted: 0x2f6b92a9035 | Belady02 Evicted: 0x3e122f387b5 |Policy03 Evicted: 0x35520d07b5 | Belady03 Evicted: 0x3e122f387b5 |Policy04 Evicted: 0x3ddd74c1835 | Belady04 Evicted: 0x3ddd74c1835
Workload: astar |PC: 0x405828 |Belady Evicted: 0x1b1bc79488f |LRU Evicted: 0x35520d088f |Policy02 Evicted: 0x126542aa88f | Belady02 Evicted: 0x17f710fd08f |Policy03 Evicted: 0x31232a4288f | Belady03 Evicted: 0x17f710fd08f |Policy04 Evicted: 0x25c64bfe08f | Belady04 Evicted: 0x1b1bc79488f
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12c78 |LRU Evicted: 0x1faecf20c78 |Policy02 Evicted: 0xa35f3cf478 | Belady02 Evicted: 0x99c4f12c78 |Policy03 Evicted: 0xa35f3cf478 | Belady03 Evicted: 0x99c4f12c78 |Policy04 Evicted: 0x2bf5d3e4478 | Belady04 Evicted: 0x99c4f12c78
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1d091d151e8 |LRU Evicted: 0x1faecf209e8 |Policy02 Evicted: 0x1f14cc9a1e8 | Belady02 Evicted: 0x1d091d151e8 |Policy03 Evicted: 0x11924e6a9e8 | Belady03 Evicted: 0x1d091d151e8 |Policy04 Evicted: 0x17f710fa1e8 | Belady04 Evicted: 0x1d091d151e8
Workload: astar |PC: 0x405832 |Belady Evicted: 0x126542aaba0 |LRU Evicted: 0x1a7764ecba0 |Policy02 Evicted: 0x126542aaba0 | Belady02 Evicted: 0x126542aaba0 |Policy03 Evicted: 0x126542aaba0 | Belady03 Evicted: 0x126542aaba0 |Policy04 Evicted: 0x126542aaba0 | Belady04 Evicted: 0x126542aaba0
Workload: astar |PC: 0x405828 |Belady Evicted: 0x18d77fe559d |LRU Evicted: 0x2c919839d9d |Policy02 Evicted: 0x2f355fb509d | Belady02 Evicted: 0x6b9ac7b09d |Policy03 Evicted: 0x263d5a4109d | Belady03 Evicted: 0x6b9ac7b09d |Policy04 Evicted: 0x3e122f3a89d | Belady04 Evicted: 0x3e122f3a89d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2f6b92ab996 |LRU Evicted: 0x9e3c9a5996 |Policy02 Evicted: 0x1b1bc799196 | Belady02 Evicted: 0x2f6b92ab996 |Policy03 Evicted: 0x9e3c9a3196 | Belady03 Evicted: 0x2f6b92ab996 |Policy04 Evicted: 0x1b1bc799196 | Belady04 Evicted: 0x2f6b92ab996
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3d766f3d4f4 |LRU Evicted: 0x2bfd401f4f4 |Policy02 Evicted: 0x2bfd401f4f4 | Belady02 Evicted: 0x3d766f3d4f4 |Policy03 Evicted: 0x262383cfcf4 | Belady03 Evicted: 0x3d766f3d4f4 |Policy04 Evicted: 0x2bf5d3e44f4 | Belady04 Evicted: 0x3d766f3d4f4
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3f11f2f44d5 |LRU Evicted: 0x2bee3975cd5 |Policy02 Evicted: 0x23deb0e3cd5 | Belady02 Evicted: 0x3f11f2f44d5 |Policy03 Evicted: 0x241ce47ead5 | Belady03 Evicted: 0x3f11f2f44d5 |Policy04 Evicted: 0x3f11f2f44d5 | Belady04 Evicted: 0x3f11f2f44d5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f13a63 |LRU Evicted: 0x2bfd4020263 |Policy02 Evicted: 0x286af604823 | Belady02 Evicted: 0x3ddd74c7263 |Policy03 Evicted: 0x2f6b92ab023 | Belady03 Evicted: 0x3ddd74c7263 |Policy04 Evicted: 0x3ddd74c7263 | Belady04 Evicted: 0x99c4f13a63
Workload: astar |PC: 0x405832 |Belady Evicted: 0x31232a41846 |LRU Evicted: 0x9e3c9a4006 |Policy02 Evicted: 0x9e3c9a2846 | Belady02 Evicted: 0x2536648846 |Policy03 Evicted: 0x35520d0846 | Belady03 Evicted: 0x2c5ce7ec806 |Policy04 Evicted: 0xc277370806 | Belady04 Evicted: 0x31232a41846
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f13a63 |LRU Evicted: 0x1f745d58823 |Policy02 Evicted: 0x23deb0e3823 | Belady02 Evicted: 0x3ddd74c7263 |Policy03 Evicted: 0x3f11f2ed263 | Belady03 Evicted: 0x3ddd74c7263 |Policy04 Evicted: 0x1f14cc9a823 | Belady04 Evicted: 0x99c4f13a63
Workload: astar |PC: 0x405832 |Belady Evicted: 0x9e3c9a2843 |LRU Evicted: 0x35520d0843 |Policy02 Evicted: 0x35520d0843 | Belady02 Evicted: 0x9e3c9a2843 |Policy03 Evicted: 0x16d121f2843 | Belady03 Evicted: 0x9e3c9a2843 |Policy04 Evicted: 0x34efa6a4043 | Belady04 Evicted: 0x9e3c9a2843
Workload: astar |PC: 0x405832 |Belady Evicted: 0x13968442319 |LRU Evicted: 0xa35f3cf319 |Policy02 Evicted: 0x2f6b92b0319 | Belady02 Evicted: 0x13968442319 |Policy03 Evicted: 0x306d7c1b19 | Belady03 Evicted: 0x13968442319 |Policy04 Evicted: 0x6993f17b19 | Belady04 Evicted: 0x13968442319
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1d0ff3ec2d5 |LRU Evicted: 0x241ce47ead5 |Policy02 Evicted: 0x1faecf23cd5 | Belady02 Evicted: 0x1d0ff3ec2d5 |Policy03 Evicted: 0x1faecf23cd5 | Belady03 Evicted: 0x1d0ff3ec2d5 |Policy04 Evicted: 0x1d0ff3ec2d5 | Belady04 Evicted: 0x1d0ff3ec2d5
Workload: astar |PC: 0x405832 |Belady Evicted: 0xe952b98b5e |LRU Evicted: 0x15c56a3835e |Policy02 Evicted: 0x2ad51d3b5e | Belady02 Evicted: 0xe952b98b5e |Policy03 Evicted: 0x95eea1c35e | Belady03 Evicted: 0xe952b98b5e |Policy04 Evicted: 0x35f32536b5e | Belady04 Evicted: 0xe952b98b5e
Workload: astar |PC: 0x405832 |Belady Evicted: 0xb0b2ed01c8 |LRU Evicted: 0x286af6011c8 |Policy02 Evicted: 0xb0b2ed01c8 | Belady02 Evicted: 0xb0b2ed01c8 |Policy03 Evicted: 0xb0b2ed01c8 | Belady03 Evicted: 0xb0b2ed01c8 |Policy04 Evicted: 0xb0b2ed01c8 | Belady04 Evicted: 0xb0b2ed01c8
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d8c26 |LRU Evicted: 0x2536645e26 |Policy02 Evicted: 0x9e3c9a4026 | Belady02 Evicted: 0x3ddd74c8e26 |Policy03 Evicted: 0x3ddd74c8e26 | Belady03 Evicted: 0x3ddd74c8e26 |Policy04 Evicted: 0x3ddd74c8e26 | Belady04 Evicted: 0x3ddd74c8e26
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3b4fee32b07 |LRU Evicted: 0x3b4fee32b07 |Policy02 Evicted: 0x19ec70cfcc7 | Belady02 Evicted: 0x3ddd74c74c7 |Policy03 Evicted: 0x6993f17b07 | Belady03 Evicted: 0x3f11f2f14c7 |Policy04 Evicted: 0x3ddd74c74c7 | Belady04 Evicted: 0x3f11f2f14c7
Workload: astar |PC: 0x405828 |Belady Evicted: 0x1b1bc79488f |LRU Evicted: 0x31232a4288f |Policy02 Evicted: 0x35520d088f | Belady02 Evicted: 0x1930d56488f |Policy03 Evicted: 0x1930d56488f | Belady03 Evicted: 0x1930d56488f |Policy04 Evicted: 0x1930d56488f | Belady04 Evicted: 0x1b1bc79488f
Workload: astar |PC: 0x405828 |Belady Evicted: 0x18d77fe559d |LRU Evicted: 0x18d77fe559d |Policy02 Evicted: 0x1930d56489d | Belady02 Evicted: 0x1930d56489d |Policy03 Evicted: 0x1930d56489d | Belady03 Evicted: 0x1930d56489d |Policy04 Evicted: 0x1930d56489d | Belady04 Evicted: 0x1930d56489d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401b51c |LRU Evicted: 0x2bfd401b51c |Policy02 Evicted: 0x31232a3e15c | Belady02 Evicted: 0x6b9ac7cd1c |Policy03 Evicted: 0x1f2dcc6295c | Belady03 Evicted: 0x6b9ac7cd1c |Policy04 Evicted: 0x3ddd74c815c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x31232a41846 |LRU Evicted: 0x1b1bc792046 |Policy02 Evicted: 0x9e3c9a4006 | Belady02 Evicted: 0x2536648846 |Policy03 Evicted: 0xcadafc1046 | Belady03 Evicted: 0x2c5ce7ec806 |Policy04 Evicted: 0x2536648846 | Belady04 Evicted: 0x31232a41846
Workload: astar |PC: 0x405832 |Belady Evicted: 0x286af5fd471 |LRU Evicted: 0x2f6b92ae871 |Policy02 Evicted: 0x2f6b92ae871 | Belady02 Evicted: 0x286af5fd471 |Policy03 Evicted: 0x31232a421f1 | Belady03 Evicted: 0x286af5fd471 |Policy04 Evicted: 0x286af5fd471 | Belady04 Evicted: 0x286af5fd471
Workload: astar |PC: 0x405832 |Belady Evicted: 0x22b4cc06b07 |LRU Evicted: 0x22b4cc06b07 |Policy02 Evicted: 0x1b1bc794b07 | Belady02 Evicted: 0x1d0ff3eeb07 |Policy03 Evicted: 0x3ddd74c4cc7 | Belady03 Evicted: 0x3f11f2f14c7 |Policy04 Evicted: 0x2536648b07 | Belady04 Evicted: 0x3f11f2f14c7
Workload: astar |PC: 0x405832 |Belady Evicted: 0x286af5fd471 |LRU Evicted: 0x17f710f9771 |Policy02 Evicted: 0x1396843d871 | Belady02 Evicted: 0x286af5fd471 |Policy03 Evicted: 0x2bf5d3e4871 | Belady03 Evicted: 0x286af5fd471 |Policy04 Evicted: 0x2bfd40229f1 | Belady04 Evicted: 0x2bfd40229f1
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12c78 |LRU Evicted: 0x1faecf20c78 |Policy02 Evicted: 0xa35f3cf478 | Belady02 Evicted: 0x99c4f12c78 |Policy03 Evicted: 0xa35f3cf478 | Belady03 Evicted: 0x99c4f12c78 |Policy04 Evicted: 0x2bf5d3e4478 | Belady04 Evicted: 0x99c4f12c78
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fe3f |LRU Evicted: 0x23deb0e3b7f |Policy02 Evicted: 0x23deb0e3b7f | Belady02 Evicted: 0x99c4f12e3f |Policy03 Evicted: 0x99c4f1637f | Belady03 Evicted: 0xe952b9763f |Policy04 Evicted: 0x286af5fd63f | Belady04 Evicted: 0x286af5fd63f
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7942f2 |LRU Evicted: 0xcaf452daf2 |Policy02 Evicted: 0x2bfd40232f2 | Belady02 Evicted: 0x1b1bc7942f2 |Policy03 Evicted: 0x1b1bc7942f2 | Belady03 Evicted: 0x1b1bc7942f2 |Policy04 Evicted: 0x139684422f2 | Belady04 Evicted: 0x1b1bc7942f2
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3ddd74c9336 |LRU Evicted: 0x2f355fb4ef6 |Policy02 Evicted: 0x1b1bc793336 | Belady02 Evicted: 0x3ddd74c9336 |Policy03 Evicted: 0x2bf5d3e3ef6 | Belady03 Evicted: 0x3ddd74c9336 |Policy04 Evicted: 0x3ddd74c9336 | Belady04 Evicted: 0x3ddd74c9336
Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405832 |Belady Evicted: 0x9e3c9a2843 |LRU Evicted: 0x35520d0843 |Policy02 Evicted: 0x35520d0843 | Belady02 Evicted: 0x9e3c9a2843 |Policy03 Evicted: 0x16d121f2843 | Belady03 Evicted: 0x9e3c9a2843 |Policy04 Evicted: 0x34efa6a4043 | Belady04 Evicted: 0x9e3c9a2843
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3a240c6f1f3 |LRU Evicted: 0x306d7c81f3 |Policy02 Evicted: 0x22b4cc051f3 | Belady02 Evicted: 0x3a240c6f1f3 |Policy03 Evicted: 0x22b4cc051f3 | Belady03 Evicted: 0x3a240c6f1f3 |Policy04 Evicted: 0x3a240c6f1f3 | Belady04 Evicted: 0x3a240c6f1f3
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1cd90 |LRU Evicted: 0x1faecf1dd90 |Policy02 Evicted: 0x95eea1cd90 | Belady02 Evicted: 0x95eea1cd90 |Policy03 Evicted: 0x95eea1cd90 | Belady03 Evicted: 0x95eea1cd90 |Policy04 Evicted: 0x3d766f3e590 | Belady04 Evicted: 0x95eea1cd90
Workload: astar |PC: 0x405832 |Belady Evicted: 0x13968442319 |LRU Evicted: 0xa35f3cf319 |Policy02 Evicted: 0x2f6b92b0319 | Belady02 Evicted: 0x13968442319 |Policy03 Evicted: 0x306d7c1b19 | Belady03 Evicted: 0x13968442319 |Policy04 Evicted: 0x6993f17b19 | Belady04 Evicted: 0x13968442319
Workload: astar |PC: 0x405832 |Belady Evicted: 0x6b9ac7bd44 |LRU Evicted: 0x3532e50c644 |Policy02 Evicted: 0x3532e50c644 | Belady02 Evicted: 0x6b9ac7bd44 |Policy03 Evicted: 0x34efa6a2d44 | Belady03 Evicted: 0x6b9ac7bd44 |Policy04 Evicted: 0x3ddd74c1544 | Belady04 Evicted: 0x6b9ac7bd44
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1cd90 |LRU Evicted: 0x1faecf1dd90 |Policy02 Evicted: 0x95eea1cd90 | Belady02 Evicted: 0x95eea1cd90 |Policy03 Evicted: 0x95eea1cd90 | Belady03 Evicted: 0x95eea1cd90 |Policy04 Evicted: 0x3d766f3e590 | Belady04 Evicted: 0x95eea1cd90
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d8c26 |LRU Evicted: 0x95eea1c026 |Policy02 Evicted: 0x3ddd74c8e26 | Belady02 Evicted: 0x3ddd74c8e26 |Policy03 Evicted: 0x3532e512826 | Belady03 Evicted: 0x1396843ec26 |Policy04 Evicted: 0x9e3c9a5626 | Belady04 Evicted: 0x9e3c9a5626
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d8c26 |LRU Evicted: 0x1cf5ad16026 |Policy02 Evicted: 0x319df6ae826 | Belady02 Evicted: 0x3528e1a8026 |Policy03 Evicted: 0x2bf5d3e4826 | Belady03 Evicted: 0x3528e1a8026 |Policy04 Evicted: 0x3528e1a8026 | Belady04 Evicted: 0x3528e1a8026
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x210528d1835 |Policy02 Evicted: 0x3e122f3b835 | Belady02 Evicted: 0x1930d5657b5 |Policy03 Evicted: 0x3f11f2f07b5 | Belady03 Evicted: 0x1930d5657b5 |Policy04 Evicted: 0x1930d5657b5 | Belady04 Evicted: 0x1930d5657b5
