Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2cea3b34b36 |LRU Evicted: 0x35520d06f6 |Policy02 Evicted: 0x2cea3b34b36 | Belady02 Evicted: 0x2cea3b34b36 |Policy03 Evicted: 0x35520d06f6 | Belady03 Evicted: 0x2cea3b34b36 |Policy04 Evicted: 0x2cea3b34b36 | Belady04 Evicted: 0x2cea3b34b36
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1abe75b3823 |LRU Evicted: 0x1abe75b3823 |Policy02 Evicted: 0x1abe75b3823 | Belady02 Evicted: 0x1abe75b3823 |Policy03 Evicted: 0x1abe75b3823 | Belady03 Evicted: 0x1abe75b3823 |Policy04 Evicted: 0x1abe75b3823 | Belady04 Evicted: 0x1abe75b3823
Workload: astar |PC: 0x405832 |Belady Evicted: 0x35520d06fd |LRU Evicted: 0x35520d06fd |Policy02 Evicted: 0x35520d06fd | Belady02 Evicted: 0x35520d06fd |Policy03 Evicted: 0x35520d06fd | Belady03 Evicted: 0x35520d06fd |Policy04 Evicted: 0x35520d06fd | Belady04 Evicted: 0x35520d06fd
Workload: astar |PC: 0x405832 |Belady Evicted: 0x286af5ffc26 |LRU Evicted: 0x286af5ffc26 |Policy02 Evicted: 0x286af5ffc26 | Belady02 Evicted: 0x286af5ffc26 |Policy03 Evicted: 0x286af5ffc26 | Belady03 Evicted: 0x286af5ffc26 |Policy04 Evicted: 0x286af5ffc26 | Belady04 Evicted: 0x286af5ffc26
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d922e |LRU Evicted: 0xcaf452e22e |Policy02 Evicted: 0xcaf452e22e | Belady02 Evicted: 0x330b28d922e |Policy03 Evicted: 0xcaf452e22e | Belady03 Evicted: 0x330b28d922e |Policy04 Evicted: 0x330b28d922e | Belady04 Evicted: 0x330b28d922e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3a4c39b115c |LRU Evicted: 0x3a4c39b115c |Policy02 Evicted: 0x3a4c39b115c | Belady02 Evicted: 0x3a4c39b115c |Policy03 Evicted: 0x3a4c39b115c | Belady03 Evicted: 0x3a4c39b115c |Policy04 Evicted: 0x3a4c39b115c | Belady04 Evicted: 0x3a4c39b115c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x9359565871 |LRU Evicted: 0x334a3959471 |Policy02 Evicted: 0x2b895b32871 | Belady02 Evicted: 0x9359565871 |Policy03 Evicted: 0x95eea1c471 | Belady03 Evicted: 0x9359565871 |Policy04 Evicted: 0x2bfd401df71 | Belady04 Evicted: 0x9359565871
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3f11f2f463f |LRU Evicted: 0x1a21dd74e3f |Policy02 Evicted: 0x1a21dd74e3f | Belady02 Evicted: 0x3f11f2f463f |Policy03 Evicted: 0x1a21dd74e3f | Belady03 Evicted: 0x3f11f2f463f |Policy04 Evicted: 0x3f11f2f463f | Belady04 Evicted: 0x3f11f2f463f
Workload: astar |PC: 0x405828 |Belady Evicted: 0x3f11f2ed263 |LRU Evicted: 0x1abe75b3823 |Policy02 Evicted: 0x3f11f2ed263 | Belady02 Evicted: 0x3f11f2ed263 |Policy03 Evicted: 0x1abe75b3823 | Belady03 Evicted: 0x3f11f2ed263 |Policy04 Evicted: 0x1abe75b3823 | Belady04 Evicted: 0x3f11f2ed263
Workload: astar |PC: 0x405832 |Belady Evicted: 0xcadafc018e |LRU Evicted: 0x286af60198e |Policy02 Evicted: 0x9e3c9a318e | Belady02 Evicted: 0xcadafc018e |Policy03 Evicted: 0x99c4f14c4e | Belady03 Evicted: 0xcadafc018e |Policy04 Evicted: 0x9e3c9a318e | Belady04 Evicted: 0xcadafc018e
Workload: astar |PC: 0x405828 |Belady Evicted: 0x2ae259b9426 |LRU Evicted: 0x286af5ffc26 |Policy02 Evicted: 0x286af5ffc26 | Belady02 Evicted: 0x2ae259b9426 |Policy03 Evicted: 0x286af5ffc26 | Belady03 Evicted: 0x2ae259b9426 |Policy04 Evicted: 0x286af5ffc26 | Belady04 Evicted: 0x2ae259b9426
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1d0ff3f21f3 |LRU Evicted: 0x306d7c81f3 |Policy02 Evicted: 0x306d7c81f3 | Belady02 Evicted: 0x1d0ff3f21f3 |Policy03 Evicted: 0x306d7c81f3 | Belady03 Evicted: 0x1d0ff3f21f3 |Policy04 Evicted: 0x1d0ff3f21f3 | Belady04 Evicted: 0x1d0ff3f21f3
Workload: lbm |PC: 0x401ed1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401804 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e47 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401736 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401804 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401ed1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x40182a |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401dc9 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x40182a |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401dc9 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x1edc2b90cc7 |LRU Evicted: 0x1edc2b90cc7 |Policy02 Evicted: 0x1edc2b90cc7 | Belady02 Evicted: 0x1edc2b90cc7 |Policy03 Evicted: 0x1edc2b90cc7 | Belady03 Evicted: 0x1edc2b90cc7 |Policy04 Evicted: 0x1edc2b90cc7 | Belady04 Evicted: 0x1edc2b90cc7
Workload: lbm |PC: 0x401d8b |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e1b |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e47 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e1b |Belady Evicted: 0x1edc2b90cc7 |LRU Evicted: 0x1edc2b90cc7 |Policy02 Evicted: 0x17068839307 | Belady02 Evicted: 0x1edc2b90cc7 |Policy03 Evicted: 0x1edc2b90cc7 | Belady03 Evicted: 0x1edc2b90cc7 |Policy04 Evicted: 0x17068839307 | Belady04 Evicted: 0x1edc2b90cc7
Workload: lbm |PC: 0x401dc9 |Belady Evicted: 0x1edc2b90d44 |LRU Evicted: 0x1edc2b90d44 |Policy02 Evicted: 0x1edc2b90d44 | Belady02 Evicted: 0x1edc2b90d44 |Policy03 Evicted: 0x1edc2b90d44 | Belady03 Evicted: 0x1edc2b90d44 |Policy04 Evicted: 0x1edc2b90d44 | Belady04 Evicted: 0x1edc2b90d44
Workload: lbm |PC: 0x401e89 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401ea1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e1b |Belady Evicted: 0x1edc2b90cf4 |LRU Evicted: 0x1edc2b90cf4 |Policy02 Evicted: 0x1edc2b90cf4 | Belady02 Evicted: 0x1edc2b90cf4 |Policy03 Evicted: 0x1edc2b90cf4 | Belady03 Evicted: 0x1edc2b90cf4 |Policy04 Evicted: 0x1edc2b90cf4 | Belady04 Evicted: 0x1edc2b90cf4
Workload: lbm |PC: 0x40185c |Belady Evicted: 0x1edc2b90d44 |LRU Evicted: 0x1edc2b90d44 |Policy02 Evicted: 0x388f38e80c4 | Belady02 Evicted: 0x1edc2b90d44 |Policy03 Evicted: 0x388f38e80c4 | Belady03 Evicted: 0x1edc2b90d44 |Policy04 Evicted: 0x1edc2b90d44 | Belady04 Evicted: 0x1edc2b90d44
Workload: lbm |PC: 0x401cfb |Belady Evicted: 0x1edc2b90d44 |LRU Evicted: 0x1edc2b90d44 |Policy02 Evicted: 0x388f38e80c4 | Belady02 Evicted: 0x1edc2b90d44 |Policy03 Evicted: 0x1edc2b90e44 | Belady03 Evicted: 0x1edc2b90d44 |Policy04 Evicted: 0x1edc2b90e44 | Belady04 Evicted: 0x1edc2b90d44
Workload: lbm |PC: 0x401da0 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401dc9 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401ea1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x40187e |Belady Evicted: 0x1706883953e |LRU Evicted: 0x1706883953e |Policy02 Evicted: 0x1706883953e | Belady02 Evicted: 0x1706883953e |Policy03 Evicted: 0x1706883953e | Belady03 Evicted: 0x1706883953e |Policy04 Evicted: 0x1706883953e | Belady04 Evicted: 0x1706883953e
Workload: lbm |PC: 0x40170a |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x1edc2b90e7e |LRU Evicted: 0x1706883953e |Policy02 Evicted: 0x1706883953e | Belady02 Evicted: 0x1edc2b90e7e |Policy03 Evicted: 0x1edc2b90e7e | Belady03 Evicted: 0x1edc2b90e7e |Policy04 Evicted: 0x1706883953e | Belady04 Evicted: 0x1edc2b90e7e
Workload: lbm |PC: 0x401d8b |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401804 |Belady Evicted: 0x17068839336 |LRU Evicted: 0x17068839336 |Policy02 Evicted: 0x17068839336 | Belady02 Evicted: 0x17068839336 |Policy03 Evicted: 0x17068839336 | Belady03 Evicted: 0x17068839336 |Policy04 Evicted: 0x17068839336 | Belady04 Evicted: 0x17068839336
Workload: lbm |PC: 0x401dc9 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e47 |Belady Evicted: 0x1edc2b90cc7 |LRU Evicted: 0x1edc2b90cc7 |Policy02 Evicted: 0x17068839307 | Belady02 Evicted: 0x1edc2b90cc7 |Policy03 Evicted: 0x388f38e7cc7 | Belady03 Evicted: 0x1edc2b90cc7 |Policy04 Evicted: 0x1edc2b90cc7 | Belady04 Evicted: 0x1edc2b90cc7
Workload: lbm |PC: 0x401dc9 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401804 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401ea1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401d8b |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e47 |Belady Evicted: 0x1edc2b90ef6 |LRU Evicted: 0x17068839336 |Policy02 Evicted: 0x1edc2b90ef6 | Belady02 Evicted: 0x1edc2b90ef6 |Policy03 Evicted: 0x1edc2b90ef6 | Belady03 Evicted: 0x1edc2b90ef6 |Policy04 Evicted: 0x1edc2b90ef6 | Belady04 Evicted: 0x1edc2b90ef6
Workload: lbm |PC: 0x401dc9 |Belady Evicted: 0x1edc2b91023 |LRU Evicted: 0x1edc2b91023 |Policy02 Evicted: 0x1edc2b91023 | Belady02 Evicted: 0x1edc2b91023 |Policy03 Evicted: 0x1edc2b91023 | Belady03 Evicted: 0x1edc2b91023 |Policy04 Evicted: 0x1edc2b91023 | Belady04 Evicted: 0x1edc2b91023
Workload: lbm |PC: 0x40187e |Belady Evicted: 0x388f38e81f1 |LRU Evicted: 0x388f38e81f1 |Policy02 Evicted: 0x388f38e81f1 | Belady02 Evicted: 0x388f38e81f1 |Policy03 Evicted: 0x388f38e81f1 | Belady03 Evicted: 0x388f38e81f1 |Policy04 Evicted: 0x388f38e81f1 | Belady04 Evicted: 0x388f38e81f1
Workload: lbm |PC: 0x401e89 |Belady Evicted: 0x388f38e815c |LRU Evicted: 0x388f38e815c |Policy02 Evicted: 0x388f38e815c | Belady02 Evicted: 0x388f38e815c |Policy03 Evicted: 0x388f38e815c | Belady03 Evicted: 0x388f38e815c |Policy04 Evicted: 0x388f38e815c | Belady04 Evicted: 0x388f38e815c
Workload: lbm |PC: 0x401ea1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401dc9 |Belady Evicted: 0x1edc2b90cd5 |LRU Evicted: 0x1edc2b90cd5 |Policy02 Evicted: 0x1edc2b90cd5 | Belady02 Evicted: 0x1edc2b90cd5 |Policy03 Evicted: 0x1edc2b90cd5 | Belady03 Evicted: 0x1edc2b90cd5 |Policy04 Evicted: 0x1edc2b90cd5 | Belady04 Evicted: 0x1edc2b90cd5
Workload: lbm |PC: 0x401e31 |Belady Evicted: 0x1edc2b90f14 |LRU Evicted: 0x1edc2b90f14 |Policy02 Evicted: 0x1edc2b90f14 | Belady02 Evicted: 0x1edc2b90f14 |Policy03 Evicted: 0x1edc2b90f14 | Belady03 Evicted: 0x1edc2b90f14 |Policy04 Evicted: 0x1edc2b90f14 | Belady04 Evicted: 0x1edc2b90f14
Workload: lbm |PC: 0x401e89 |Belady Evicted: 0x1edc2b9109d |LRU Evicted: 0x1edc2b9109d |Policy02 Evicted: 0x1edc2b9109d | Belady02 Evicted: 0x1edc2b9109d |Policy03 Evicted: 0x1edc2b9109d | Belady03 Evicted: 0x1edc2b9109d |Policy04 Evicted: 0x1edc2b9109d | Belady04 Evicted: 0x1edc2b9109d
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e1b |Belady Evicted: 0x1edc2b90efd |LRU Evicted: 0x1edc2b90efd |Policy02 Evicted: 0x1edc2b90efd | Belady02 Evicted: 0x1edc2b90efd |Policy03 Evicted: 0x1edc2b90efd | Belady03 Evicted: 0x1edc2b90efd |Policy04 Evicted: 0x1edc2b90efd | Belady04 Evicted: 0x1edc2b90efd
Workload: lbm |PC: 0x40185c |Belady Evicted: 0x388f38e8043 |LRU Evicted: 0x388f38e8043 |Policy02 Evicted: 0x388f38e8043 | Belady02 Evicted: 0x388f38e8043 |Policy03 Evicted: 0x388f38e8043 | Belady03 Evicted: 0x388f38e8043 |Policy04 Evicted: 0x388f38e8043 | Belady04 Evicted: 0x388f38e8043
Workload: lbm |PC: 0x40187e |Belady Evicted: 0x388f38e8046 |LRU Evicted: 0x388f38e8046 |Policy02 Evicted: 0x388f38e8046 | Belady02 Evicted: 0x388f38e8046 |Policy03 Evicted: 0x388f38e8046 | Belady03 Evicted: 0x388f38e8046 |Policy04 Evicted: 0x388f38e8046 | Belady04 Evicted: 0x388f38e8046
Workload: lbm |PC: 0x401e31 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401ed1 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: 0x1edc2b91046 |LRU Evicted: 0x388f38e8046 |Policy02 Evicted: 0x388f38e8046 | Belady02 Evicted: 0x1edc2b91046 |Policy03 Evicted: 0x1edc2b91046 | Belady03 Evicted: 0x1edc2b91046 |Policy04 Evicted: 0x1edc2b91046 | Belady04 Evicted: 0x1edc2b91046
Workload: lbm |PC: 0x401804 |Belady Evicted: 0x1edc2b90f71 |LRU Evicted: 0x388f38e81f1 |Policy02 Evicted: 0x388f38e81f1 | Belady02 Evicted: 0x1edc2b90f71 |Policy03 Evicted: 0x1edc2b90f71 | Belady03 Evicted: 0x1edc2b90f71 |Policy04 Evicted: 0x1edc2b90f71 | Belady04 Evicted: 0x1edc2b90f71
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x17068839426 |LRU Evicted: 0x17068839426 |Policy02 Evicted: 0x17068839426 | Belady02 Evicted: 0x17068839426 |Policy03 Evicted: 0x17068839426 | Belady03 Evicted: 0x17068839426 |Policy04 Evicted: 0x17068839426 | Belady04 Evicted: 0x17068839426
Workload: lbm |PC: 0x40185c |Belady Evicted: 0x1edc2b90d44 |LRU Evicted: 0x1edc2b90d44 |Policy02 Evicted: 0x388f38e8144 | Belady02 Evicted: 0x1edc2b90d44 |Policy03 Evicted: 0x388f38e8144 | Belady03 Evicted: 0x1edc2b90d44 |Policy04 Evicted: 0x1edc2b90d44 | Belady04 Evicted: 0x1edc2b90d44
Workload: lbm |PC: 0x401e31 |Belady Evicted: 0x17068839426 |LRU Evicted: 0x17068839426 |Policy02 Evicted: 0x17068839626 | Belady02 Evicted: 0x17068839426 |Policy03 Evicted: 0x17068839426 | Belady03 Evicted: 0x17068839426 |Policy04 Evicted: 0x17068839426 | Belady04 Evicted: 0x17068839426
Workload: lbm |PC: 0x40170a |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x401e31 |Belady Evicted: 0x1edc2b90fb5 |LRU Evicted: 0x1edc2b90fb5 |Policy02 Evicted: 0x1edc2b90fb5 | Belady02 Evicted: 0x1edc2b90fb5 |Policy03 Evicted: 0x1edc2b90fb5 | Belady03 Evicted: 0x1edc2b90fb5 |Policy04 Evicted: 0x1edc2b90fb5 | Belady04 Evicted: 0x1edc2b90fb5
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x388f38e837f |LRU Evicted: 0x388f38e837f |Policy02 Evicted: 0x388f38e837f | Belady02 Evicted: 0x388f38e837f |Policy03 Evicted: 0x388f38e837f | Belady03 Evicted: 0x388f38e837f |Policy04 Evicted: 0x388f38e837f | Belady04 Evicted: 0x388f38e837f
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x1edc2b90e93 |LRU Evicted: 0x1edc2b90e93 |Policy02 Evicted: 0x1edc2b90e93 | Belady02 Evicted: 0x1edc2b90e93 |Policy03 Evicted: 0x1edc2b90e93 | Belady03 Evicted: 0x1edc2b90e93 |Policy04 Evicted: 0x1edc2b90e93 | Belady04 Evicted: 0x1edc2b90e93
Workload: lbm |PC: 0x401e31 |Belady Evicted: 0x1edc2b9109d |LRU Evicted: 0x1edc2b9109d |Policy02 Evicted: 0x1edc2b9109d | Belady02 Evicted: 0x1edc2b9109d |Policy03 Evicted: 0x1edc2b9109d | Belady03 Evicted: 0x1edc2b9109d |Policy04 Evicted: 0x1706883959d | Belady04 Evicted: 0x1edc2b9109d
Workload: lbm |PC: 0x401804 |Belady Evicted: 0x1edc2b90d44 |LRU Evicted: 0x1edc2b90d44 |Policy02 Evicted: 0x388f38e8144 | Belady02 Evicted: 0x1edc2b90d44 |Policy03 Evicted: 0x388f38e8144 | Belady03 Evicted: 0x1edc2b90d44 |Policy04 Evicted: 0x1edc2b90d44 | Belady04 Evicted: 0x1edc2b90d44
Workload: lbm |PC: 0x401ea1 |Belady Evicted: 0x17068839319 |LRU Evicted: 0x17068839319 |Policy02 Evicted: 0x17068839319 | Belady02 Evicted: 0x17068839319 |Policy03 Evicted: 0x17068839319 | Belady03 Evicted: 0x17068839319 |Policy04 Evicted: 0x17068839319 | Belady04 Evicted: 0x17068839319
Workload: lbm |PC: 0x40182a |Belady Evicted: 0x388f38e814c |LRU Evicted: 0x388f38e814c |Policy02 Evicted: 0x388f38e814c | Belady02 Evicted: 0x388f38e814c |Policy03 Evicted: 0x388f38e814c | Belady03 Evicted: 0x388f38e814c |Policy04 Evicted: 0x388f38e814c | Belady04 Evicted: 0x388f38e814c
Workload: lbm |PC: 0x401e47 |Belady Evicted: 0x388f38e815c |LRU Evicted: 0x388f38e815c |Policy02 Evicted: 0x1706883951c | Belady02 Evicted: 0x388f38e815c |Policy03 Evicted: 0x1706883951c | Belady03 Evicted: 0x388f38e815c |Policy04 Evicted: 0x1706883951c | Belady04 Evicted: 0x388f38e815c
Workload: lbm |PC: 0x401dc9 |Belady Evicted: 0x1edc2b9118e |LRU Evicted: 0x1edc2b9118e |Policy02 Evicted: 0x1edc2b9118e | Belady02 Evicted: 0x1edc2b9118e |Policy03 Evicted: 0x1edc2b9118e | Belady03 Evicted: 0x1edc2b9118e |Policy04 Evicted: 0x1edc2b9118e | Belady04 Evicted: 0x1edc2b9118e
Workload: lbm |PC: 0x401cfb |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: lbm |PC: 0x40187e |Belady Evicted: 0x1edc2b9151c |LRU Evicted: 0x388f38e815c |Policy02 Evicted: 0x1edc2b9151c | Belady02 Evicted: 0x1edc2b9151c |Policy03 Evicted: 0x1706883951c | Belady03 Evicted: 0x1edc2b9151c |Policy04 Evicted: 0x1706883951c | Belady04 Evicted: 0x1edc2b9151c
Workload: lbm |PC: 0x40182a |Belady Evicted: 0x388f38e816a |LRU Evicted: 0x388f38e816a |Policy02 Evicted: 0x388f38e816a | Belady02 Evicted: 0x388f38e816a |Policy03 Evicted: 0x388f38e816a | Belady03 Evicted: 0x388f38e816a |Policy04 Evicted: 0x388f38e816a | Belady04 Evicted: 0x388f38e816a
Workload: lbm |PC: 0x401d8b |Belady Evicted: 0x1edc2b90f14 |LRU Evicted: 0x1edc2b90f14 |Policy02 Evicted: 0x17068839794 | Belady02 Evicted: 0x1edc2b90f14 |Policy03 Evicted: 0x17068839794 | Belady03 Evicted: 0x1edc2b90f14 |Policy04 Evicted: 0x1edc2b90f14 | Belady04 Evicted: 0x1edc2b90f14
Workload: lbm |PC: 0x401e1b |Belady Evicted: 0x1edc2b90f71 |LRU Evicted: 0x388f38e81f1 |Policy02 Evicted: 0x1edc2b91071 | Belady02 Evicted: 0x1edc2b90f71 |Policy03 Evicted: 0x1edc2b91071 | Belady03 Evicted: 0x1edc2b90f71 |Policy04 Evicted: 0x1edc2b90f71 | Belady04 Evicted: 0x1edc2b90f71
