Workload: astar |PC: 0x405832 |Belady Evicted: None |LRU Evicted: None |Policy02 Evicted: None | Belady02 Evicted: None |Policy03 Evicted: None | Belady03 Evicted: None |Policy04 Evicted: None | Belady04 Evicted: None
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x35f3253995c |Policy02 Evicted: 0x9e3c9a451c | Belady02 Evicted: 0x247c34b551c |Policy03 Evicted: 0x3a4c39b115c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x247c34b595c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12c71 |LRU Evicted: 0x9359562771 |Policy02 Evicted: 0x35520d0771 | Belady02 Evicted: 0x2bf5d3e4871 |Policy03 Evicted: 0x2d9815a4f71 | Belady03 Evicted: 0x2d9815a4f71 |Policy04 Evicted: 0x2bf5d3e4871 | Belady04 Evicted: 0x2bf5d3e4871
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x306d7c3fb5 |Policy02 Evicted: 0x99c4f0f7b5 | Belady02 Evicted: 0x1b1bc793fb5 |Policy03 Evicted: 0x306d7c3fb5 | Belady03 Evicted: 0x3e122f387b5 |Policy04 Evicted: 0x2bf5d3e4035 | Belady04 Evicted: 0x2bf5d3e4035
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12c71 |LRU Evicted: 0x99c4f12c71 |Policy02 Evicted: 0x31232a421f1 | Belady02 Evicted: 0x2bf5d3e4871 |Policy03 Evicted: 0x99c4f10c71 | Belady03 Evicted: 0x2bf5d3e4871 |Policy04 Evicted: 0x31232a421f1 | Belady04 Evicted: 0x31232a421f1
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1c497 |LRU Evicted: 0x2c91983e497 |Policy02 Evicted: 0x2bfd4020497 | Belady02 Evicted: 0x95eea1c497 |Policy03 Evicted: 0x17f710f9c97 | Belady03 Evicted: 0x95eea1c497 |Policy04 Evicted: 0x1d091d14c97 | Belady04 Evicted: 0x95eea1c497
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x1f14cc9a95c |Policy02 Evicted: 0x35520d095c | Belady02 Evicted: 0x3d766f3b51c |Policy03 Evicted: 0x2bfd401b51c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x1faecf1dd1c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405828 |Belady Evicted: 0x2bf5d3e4871 |LRU Evicted: 0x2f6b92afc71 |Policy02 Evicted: 0x3d766f3cc71 | Belady02 Evicted: 0x2bf5d3e4871 |Policy03 Evicted: 0x478a078f71 | Belady03 Evicted: 0x2bf5d3e4871 |Policy04 Evicted: 0x3d766f3cc71 | Belady04 Evicted: 0x3d766f3cc71
Workload: astar |PC: 0x405832 |Belady Evicted: 0x17f710fb4f4 |LRU Evicted: 0x2bfd401f4f4 |Policy02 Evicted: 0x2bfd401f4f4 | Belady02 Evicted: 0x17f710fb4f4 |Policy03 Evicted: 0x262383cfcf4 | Belady03 Evicted: 0x17f710fb4f4 |Policy04 Evicted: 0x2bf5d3e44f4 | Belady04 Evicted: 0x17f710fb4f4
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x1faecf21fb5 |Policy02 Evicted: 0x1930d565835 | Belady02 Evicted: 0x1b1bc793fb5 |Policy03 Evicted: 0x31232a437b5 | Belady03 Evicted: 0x3e122f387b5 |Policy04 Evicted: 0x1abe75b5035 | Belady04 Evicted: 0x1abe75b5035
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1486dfd618e |LRU Evicted: 0x1b1bc7942ce |Policy02 Evicted: 0xcadafc018e | Belady02 Evicted: 0x2bf5d3e444e |Policy03 Evicted: 0x9e3c9a318e | Belady03 Evicted: 0x2bf5d3e444e |Policy04 Evicted: 0x2bf5d3e444e | Belady04 Evicted: 0x2bf5d3e444e
Workload: astar |PC: 0x405828 |Belady Evicted: 0x99c4f12c78 |LRU Evicted: 0x1faecf20c78 |Policy02 Evicted: 0xa35f3cf478 | Belady02 Evicted: 0x99c4f12c78 |Policy03 Evicted: 0xa35f3cf478 | Belady03 Evicted: 0x99c4f12c78 |Policy04 Evicted: 0x99c4f12c78 | Belady04 Evicted: 0x99c4f12c78
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fe3f |LRU Evicted: 0x320e7d5be3f |Policy02 Evicted: 0x3a4c39ab63f | Belady02 Evicted: 0x99c4f12e3f |Policy03 Evicted: 0x320e7d5be3f | Belady03 Evicted: 0x99c4f12e3f |Policy04 Evicted: 0xe952b9763f | Belady04 Evicted: 0xe952b9763f
Workload: astar |PC: 0x405832 |Belady Evicted: 0x6993f17b19 |LRU Evicted: 0xa35f3cf319 |Policy02 Evicted: 0x2f6b92b0319 | Belady02 Evicted: 0x6993f17b19 |Policy03 Evicted: 0x306d7c1b19 | Belady03 Evicted: 0x6993f17b19 |Policy04 Evicted: 0x6993f17b19 | Belady04 Evicted: 0x6993f17b19
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7942f2 |LRU Evicted: 0x1a21dd70af2 |Policy02 Evicted: 0x9e3c9a4af2 | Belady02 Evicted: 0x1b1bc7942f2 |Policy03 Evicted: 0x126542a82f2 | Belady03 Evicted: 0x1b1bc7942f2 |Policy04 Evicted: 0x1b1bc7942f2 | Belady04 Evicted: 0x1b1bc7942f2
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3e122f38794 |LRU Evicted: 0x3f11f2f3794 |Policy02 Evicted: 0x11d0698ff14 | Belady02 Evicted: 0x3e122f38794 |Policy03 Evicted: 0x3f11f2f3794 | Belady03 Evicted: 0x3e122f38794 |Policy04 Evicted: 0x3f11f2ed794 | Belady04 Evicted: 0x3e122f38794
Workload: astar |PC: 0x405832 |Belady Evicted: 0xe952b97e44 |LRU Evicted: 0x95eea1c644 |Policy02 Evicted: 0x126542ab944 | Belady02 Evicted: 0x126542ab944 |Policy03 Evicted: 0x126542ab944 | Belady03 Evicted: 0x126542ab944 |Policy04 Evicted: 0x2f6b92af0c4 | Belady04 Evicted: 0x126542ab944
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1486dfd618e |LRU Evicted: 0x1486dfd618e |Policy02 Evicted: 0x2f6b92b02ce | Belady02 Evicted: 0x2bf5d3e444e |Policy03 Evicted: 0xcadafbf98e | Belady03 Evicted: 0x2bf5d3e444e |Policy04 Evicted: 0x3d766f3dace | Belady04 Evicted: 0x17f710fc2ce
Workload: astar |PC: 0x405828 |Belady Evicted: 0x95eea1cd90 |LRU Evicted: 0x1faecf1dd90 |Policy02 Evicted: 0x95eea1cd90 | Belady02 Evicted: 0x95eea1cd90 |Policy03 Evicted: 0x95eea1cd90 | Belady03 Evicted: 0x95eea1cd90 |Policy04 Evicted: 0x9e3c99fd90 | Belady04 Evicted: 0x95eea1cd90
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1c94c |LRU Evicted: 0x935956614c |Policy02 Evicted: 0x935956614c | Belady02 Evicted: 0x95eea1c94c |Policy03 Evicted: 0x286af60294c | Belady03 Evicted: 0x95eea1c94c |Policy04 Evicted: 0x95eea1c94c | Belady04 Evicted: 0x95eea1c94c
Workload: astar |PC: 0x405828 |Belady Evicted: 0x99c4f12d9d |LRU Evicted: 0xc27737089d |Policy02 Evicted: 0x99c4f1189d | Belady02 Evicted: 0x31232a3d09d |Policy03 Evicted: 0x99c4f1189d | Belady03 Evicted: 0x31232a3d09d |Policy04 Evicted: 0x31232a3d09d | Belady04 Evicted: 0x31232a3d09d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f13a63 |LRU Evicted: 0x1abe75b3823 |Policy02 Evicted: 0x2bfd4020263 | Belady02 Evicted: 0x99c4f13a63 |Policy03 Evicted: 0x2bfd4020263 | Belady03 Evicted: 0x99c4f13a63 |Policy04 Evicted: 0x2f6b92ab023 | Belady04 Evicted: 0x99c4f13a63
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b094d5 |LRU Evicted: 0x2bfd40232d5 |Policy02 Evicted: 0x1d0ff3ebcd5 | Belady02 Evicted: 0x2bf5d3e1cd5 |Policy03 Evicted: 0x19ec70cfcd5 | Belady03 Evicted: 0x2bf5d3e1cd5 |Policy04 Evicted: 0x6993f16cd5 | Belady04 Evicted: 0x2bf5d3e1cd5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x330b28d8c26 |LRU Evicted: 0x1f745d57e26 |Policy02 Evicted: 0x35520d0826 | Belady02 Evicted: 0x3e122f3b626 |Policy03 Evicted: 0x1a21dd72826 | Belady03 Evicted: 0x3e122f3b626 |Policy04 Evicted: 0x2bf5d3e4826 | Belady04 Evicted: 0x3e122f3b626
Workload: astar |PC: 0x405832 |Belady Evicted: 0x31232a41846 |LRU Evicted: 0x35520d0806 |Policy02 Evicted: 0xcadafc1046 | Belady02 Evicted: 0x2c5ce7ec806 |Policy03 Evicted: 0x22b4cc06046 | Belady03 Evicted: 0x2c5ce7ec806 |Policy04 Evicted: 0x2c5ce7ec806 | Belady04 Evicted: 0x31232a41846
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fa2e |LRU Evicted: 0xcaf452e22e |Policy02 Evicted: 0x2bfd401fa2e | Belady02 Evicted: 0x2bfd401fa2e |Policy03 Evicted: 0xa35f3cf22e | Belady03 Evicted: 0x2bfd401fa2e |Policy04 Evicted: 0x2bfd401fa2e | Belady04 Evicted: 0x2bfd401fa2e
Workload: astar |PC: 0x405832 |Belady Evicted: 0xe952b97e44 |LRU Evicted: 0xe952b97e44 |Policy02 Evicted: 0x31232a3d144 | Belady02 Evicted: 0x2f6b92af0c4 |Policy03 Evicted: 0x35520d0944 | Belady03 Evicted: 0x2f6b92af0c4 |Policy04 Evicted: 0x126542ab944 | Belady04 Evicted: 0x126542ab944
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bf5d3e4471 |LRU Evicted: 0x306d7c29f1 |Policy02 Evicted: 0x2bf5d3e4471 | Belady02 Evicted: 0x2bf5d3e4471 |Policy03 Evicted: 0x2bf5d3e4471 | Belady03 Evicted: 0x2bf5d3e4471 |Policy04 Evicted: 0x2bf5d3e4471 | Belady04 Evicted: 0x2bf5d3e4471
Workload: astar |PC: 0x405828 |Belady Evicted: 0x99c4f12db0 |LRU Evicted: 0x1a21dd73db0 |Policy02 Evicted: 0x99c4f12db0 | Belady02 Evicted: 0x99c4f12db0 |Policy03 Evicted: 0x1a21dd73db0 | Belady03 Evicted: 0x99c4f12db0 |Policy04 Evicted: 0x99c4f12db0 | Belady04 Evicted: 0x99c4f12db0
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7942f2 |LRU Evicted: 0x1a21dd70af2 |Policy02 Evicted: 0x9e3c9a4af2 | Belady02 Evicted: 0x1b1bc7942f2 |Policy03 Evicted: 0x126542a82f2 | Belady03 Evicted: 0x1b1bc7942f2 |Policy04 Evicted: 0x3532e50f2f2 | Belady04 Evicted: 0x1b1bc7942f2
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b094d5 |LRU Evicted: 0x126542aaad5 |Policy02 Evicted: 0xe8111c92d5 | Belady02 Evicted: 0x2bf5d3e1cd5 |Policy03 Evicted: 0x1faecf20cd5 | Belady03 Evicted: 0x2bf5d3e1cd5 |Policy04 Evicted: 0x2bf5d3e1cd5 | Belady04 Evicted: 0x2bf5d3e1cd5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fa2e |LRU Evicted: 0xcaf452e22e |Policy02 Evicted: 0x2bfd401fa2e | Belady02 Evicted: 0x2bfd401fa2e |Policy03 Evicted: 0xa35f3cf22e | Belady03 Evicted: 0x2bfd401fa2e |Policy04 Evicted: 0x2bfd401fa2e | Belady04 Evicted: 0x2bfd401fa2e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3d766f3b53e |LRU Evicted: 0xe952b98e7e |Policy02 Evicted: 0x247c34b553e | Belady02 Evicted: 0x3d766f3b53e |Policy03 Evicted: 0x247c34b553e | Belady03 Evicted: 0x3d766f3b53e |Policy04 Evicted: 0x3d766f3b53e | Belady04 Evicted: 0x3d766f3b53e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3e122f38794 |LRU Evicted: 0x11d0698ff14 |Policy02 Evicted: 0x286af5fff94 | Belady02 Evicted: 0x3e122f38794 |Policy03 Evicted: 0x35520d0794 | Belady03 Evicted: 0x3e122f38794 |Policy04 Evicted: 0x3e122f38794 | Belady04 Evicted: 0x3e122f38794
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f13a63 |LRU Evicted: 0x3f11f2ed263 |Policy02 Evicted: 0x99c4f13a63 | Belady02 Evicted: 0x99c4f13a63 |Policy03 Evicted: 0x99c4f13a63 | Belady03 Evicted: 0x99c4f13a63 |Policy04 Evicted: 0x3e122f39a63 | Belady04 Evicted: 0x99c4f13a63
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3a240c6f1f3 |LRU Evicted: 0x306d7c81f3 |Policy02 Evicted: 0x22b4cc051f3 | Belady02 Evicted: 0x3a240c6f1f3 |Policy03 Evicted: 0x22b4cc051f3 | Belady03 Evicted: 0x3a240c6f1f3 |Policy04 Evicted: 0x3a240c6f1f3 | Belady04 Evicted: 0x3a240c6f1f3
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd40202ce |LRU Evicted: 0x33e58173ace |Policy02 Evicted: 0xcadafbf98e | Belady02 Evicted: 0x2bfd40202ce |Policy03 Evicted: 0x2bf5d3e444e | Belady03 Evicted: 0x2bfd40202ce |Policy04 Evicted: 0x3e122f3c18e | Belady04 Evicted: 0x2bfd40202ce
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3e122f38794 |LRU Evicted: 0x1c757cf6794 |Policy02 Evicted: 0x35520d0794 | Belady02 Evicted: 0x3e122f38794 |Policy03 Evicted: 0x11d0698ff14 | Belady03 Evicted: 0x3e122f38794 |Policy04 Evicted: 0x319df6b0714 | Belady04 Evicted: 0x1faecf22794
Workload: astar |PC: 0x405828 |Belady Evicted: 0x11394b08144 |LRU Evicted: 0x3ddd74c80c4 |Policy02 Evicted: 0x2f6b92aa544 | Belady02 Evicted: 0x319df6af0c4 |Policy03 Evicted: 0x35520d08c4 | Belady03 Evicted: 0x319df6af0c4 |Policy04 Evicted: 0x3d766f3e8c4 | Belady04 Evicted: 0x319df6af0c4
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd40202ce |LRU Evicted: 0x2bf5d3e498e |Policy02 Evicted: 0x2bf5d3e444e | Belady02 Evicted: 0x2bfd40202ce |Policy03 Evicted: 0xcadafc018e | Belady03 Evicted: 0x2bfd40202ce |Policy04 Evicted: 0x2bfd40202ce | Belady04 Evicted: 0x2bfd40202ce
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3d766f3b53e |LRU Evicted: 0x2f6b92aed3e |Policy02 Evicted: 0x2f355fb553e | Belady02 Evicted: 0x3d766f3b53e |Policy03 Evicted: 0x3e122f39c3e | Belady03 Evicted: 0x3d766f3b53e |Policy04 Evicted: 0x2bf5d3e567e | Belady04 Evicted: 0x2bf5d3e567e
Workload: astar |PC: 0x405828 |Belady Evicted: 0x95eea1c94c |LRU Evicted: 0x935956614c |Policy02 Evicted: 0x935956614c | Belady02 Evicted: 0x95eea1c94c |Policy03 Evicted: 0x286af60294c | Belady03 Evicted: 0x95eea1c94c |Policy04 Evicted: 0x95eea1c94c | Belady04 Evicted: 0x95eea1c94c
Workload: astar |PC: 0x405832 |Belady Evicted: 0xb0b2ed01ca |LRU Evicted: 0x1a21dd709ca |Policy02 Evicted: 0x1faecf1d9ca | Belady02 Evicted: 0xb0b2ed01ca |Policy03 Evicted: 0x1faecf1d9ca | Belady03 Evicted: 0x31232a3e1ca |Policy04 Evicted: 0x1c7435609ca | Belady04 Evicted: 0x31232a3e1ca
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bf5d3e444d |LRU Evicted: 0x35f3253ac4d |Policy02 Evicted: 0x17f710fbc4d | Belady02 Evicted: 0x2bf5d3e444d |Policy03 Evicted: 0x1faecf2044d | Belady03 Evicted: 0x2bf5d3e444d |Policy04 Evicted: 0x2bf5d3e444d | Belady04 Evicted: 0x2bf5d3e444d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x35520d095c |Policy02 Evicted: 0x1f14cc9a95c | Belady02 Evicted: 0x3d766f3d15c |Policy03 Evicted: 0x247c34b595c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x3d766f3d15c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7947af |LRU Evicted: 0xb0b2ecffaf |Policy02 Evicted: 0x1b1bc7947af | Belady02 Evicted: 0x1b1bc7947af |Policy03 Evicted: 0xcaf452d7af | Belady03 Evicted: 0x1b1bc7947af |Policy04 Evicted: 0xcaf452d7af | Belady04 Evicted: 0x1b1bc7947af
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fa2e |LRU Evicted: 0x330b28d922e |Policy02 Evicted: 0x35520d0a2e | Belady02 Evicted: 0xa35f3cf22e |Policy03 Evicted: 0x35520d0a2e | Belady03 Evicted: 0x2bfd401fa2e |Policy04 Evicted: 0x2bf5d3e422e | Belady04 Evicted: 0xa35f3cf22e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b08144 |LRU Evicted: 0x1a7764ec944 |Policy02 Evicted: 0x207028a0944 | Belady02 Evicted: 0x207028a0944 |Policy03 Evicted: 0x207028a0944 | Belady03 Evicted: 0x207028a0944 |Policy04 Evicted: 0x207028a0944 | Belady04 Evicted: 0x207028a0944
Workload: astar |PC: 0x405828 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x9e3c9a451c |Policy02 Evicted: 0x210528d251c | Belady02 Evicted: 0x34efa6a051c |Policy03 Evicted: 0x34efa6a051c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x34efa6a051c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12d9d |LRU Evicted: 0x99c4f1189d |Policy02 Evicted: 0x2f6b92a9d9d | Belady02 Evicted: 0x3d766f3e59d |Policy03 Evicted: 0x3d766f3e59d | Belady03 Evicted: 0x3d766f3e59d |Policy04 Evicted: 0x3d766f3e59d | Belady04 Evicted: 0x3d766f3e59d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b094d5 |LRU Evicted: 0x126542aa4d5 |Policy02 Evicted: 0x2bfd40232d5 | Belady02 Evicted: 0x2bf5d3e1cd5 |Policy03 Evicted: 0x126542aa4d5 | Belady03 Evicted: 0x2bf5d3e1cd5 |Policy04 Evicted: 0x319df6ae4d5 | Belady04 Evicted: 0x241ce47ead5
Workload: astar |PC: 0x405832 |Belady Evicted: 0x126542aaba0 |LRU Evicted: 0x1a7764ecba0 |Policy02 Evicted: 0x126542aaba0 | Belady02 Evicted: 0x126542aaba0 |Policy03 Evicted: 0x126542aaba0 | Belady03 Evicted: 0x126542aaba0 |Policy04 Evicted: 0x126542aaba0 | Belady04 Evicted: 0x126542aaba0
Workload: astar |PC: 0x405832 |Belady Evicted: 0xb0b2ed04ba |LRU Evicted: 0x19ec70cdcba |Policy02 Evicted: 0xb0b2ed04ba | Belady02 Evicted: 0xb0b2ed04ba |Policy03 Evicted: 0xb0b2ed04ba | Belady03 Evicted: 0xb0b2ed04ba |Policy04 Evicted: 0xb0b2ed04ba | Belady04 Evicted: 0xb0b2ed04ba
Workload: astar |PC: 0x405828 |Belady Evicted: 0x19ec70ce96a |LRU Evicted: 0x1f14cc9a96a |Policy02 Evicted: 0x286af5fd16a | Belady02 Evicted: 0x19ec70ce96a |Policy03 Evicted: 0x286af5fd16a | Belady03 Evicted: 0x19ec70ce96a |Policy04 Evicted: 0x19ec70ce96a | Belady04 Evicted: 0x19ec70ce96a
Workload: astar |PC: 0x405832 |Belady Evicted: 0x34efa6a044d |LRU Evicted: 0x35f3253ac4d |Policy02 Evicted: 0x17f710fbc4d | Belady02 Evicted: 0x34efa6a044d |Policy03 Evicted: 0x1faecf2044d | Belady03 Evicted: 0x34efa6a044d |Policy04 Evicted: 0x2bf5d3e444d | Belady04 Evicted: 0x34efa6a044d
Workload: astar |PC: 0x405832 |Belady Evicted: 0x3d766f3d4f4 |LRU Evicted: 0x2bfd401f4f4 |Policy02 Evicted: 0x2bfd401f4f4 | Belady02 Evicted: 0x3d766f3d4f4 |Policy03 Evicted: 0x262383cfcf4 | Belady03 Evicted: 0x3d766f3d4f4 |Policy04 Evicted: 0x2bf5d3e44f4 | Belady04 Evicted: 0x3d766f3d4f4
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b08144 |LRU Evicted: 0x2bfd40230c4 |Policy02 Evicted: 0x31232a42544 | Belady02 Evicted: 0xb0b2ed0944 |Policy03 Evicted: 0xb0b2ed0944 | Belady03 Evicted: 0xb0b2ed0944 |Policy04 Evicted: 0xb0b2ed0944 | Belady04 Evicted: 0xb0b2ed0944
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fa2e |LRU Evicted: 0x99c4f13a2e |Policy02 Evicted: 0x306d7c222e | Belady02 Evicted: 0xa35f3cf22e |Policy03 Evicted: 0x2bfd401fa2e | Belady03 Evicted: 0x2bfd401fa2e |Policy04 Evicted: 0x319df6aea2e | Belady04 Evicted: 0xa35f3cf22e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x207028a143e |LRU Evicted: 0x2d9815a467e |Policy02 Evicted: 0x3d766f3b53e | Belady02 Evicted: 0x207028a143e |Policy03 Evicted: 0x6993f1767e | Belady03 Evicted: 0x207028a143e |Policy04 Evicted: 0x207028a143e | Belady04 Evicted: 0x207028a143e
Workload: astar |PC: 0x405832 |Belady Evicted: 0x99c4f12d9d |LRU Evicted: 0x24b687ea59d |Policy02 Evicted: 0x935956609d | Belady02 Evicted: 0x34efa6a189d |Policy03 Evicted: 0x35520d089d | Belady03 Evicted: 0x34efa6a189d |Policy04 Evicted: 0x34efa6a189d | Belady04 Evicted: 0x34efa6a189d
Workload: astar |PC: 0x405828 |Belady Evicted: 0x9e3c9a2843 |LRU Evicted: 0x35520d0843 |Policy02 Evicted: 0x35520d0843 | Belady02 Evicted: 0x9e3c9a2843 |Policy03 Evicted: 0x16d121f2843 | Belady03 Evicted: 0x9e3c9a2843 |Policy04 Evicted: 0x2f355fb5043 | Belady04 Evicted: 0x9e3c9a2843
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc7942f2 |LRU Evicted: 0x1a21dd70af2 |Policy02 Evicted: 0x9e3c9a4af2 | Belady02 Evicted: 0x1b1bc7942f2 |Policy03 Evicted: 0x126542a82f2 | Belady03 Evicted: 0x1b1bc7942f2 |Policy04 Evicted: 0x3532e50f2f2 | Belady04 Evicted: 0x1b1bc7942f2
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b1bc794336 |LRU Evicted: 0x1faecf1d6f6 |Policy02 Evicted: 0x1b1bc794336 | Belady02 Evicted: 0x1b1bc794336 |Policy03 Evicted: 0x6812d5db36 | Belady03 Evicted: 0x2bf5d3e3ef6 |Policy04 Evicted: 0x2bf5d3e3ef6 | Belady04 Evicted: 0x2bf5d3e3ef6
Workload: astar |PC: 0x405828 |Belady Evicted: 0x31232a41846 |LRU Evicted: 0x35520d0846 |Policy02 Evicted: 0x2c5ce7ec806 | Belady02 Evicted: 0x2c5ce7ec806 |Policy03 Evicted: 0x9e3c9a2846 | Belady03 Evicted: 0x2c5ce7ec806 |Policy04 Evicted: 0x2f6b92ab006 | Belady04 Evicted: 0x31232a41846
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x1a21dd72835 |Policy02 Evicted: 0x31232a41fb5 | Belady02 Evicted: 0x1b1bc793fb5 |Policy03 Evicted: 0x35520d0835 | Belady03 Evicted: 0x3e122f387b5 |Policy04 Evicted: 0x3d766f3d835 | Belady04 Evicted: 0x3d766f3d835
Workload: astar |PC: 0x405832 |Belady Evicted: 0x207028a096a |LRU Evicted: 0x1f14cc9a96a |Policy02 Evicted: 0x286af5fd16a | Belady02 Evicted: 0x207028a096a |Policy03 Evicted: 0x286af5fd16a | Belady03 Evicted: 0x207028a096a |Policy04 Evicted: 0x207028a096a | Belady04 Evicted: 0x207028a096a
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2bfd401fe3f |LRU Evicted: 0x99c4f15b7f |Policy02 Evicted: 0x3f11f2f463f | Belady02 Evicted: 0x99c4f12e3f |Policy03 Evicted: 0x99c4f12e3f | Belady03 Evicted: 0x99c4f12e3f |Policy04 Evicted: 0x2f6b92afb7f | Belady04 Evicted: 0x2f6b92afb7f
Workload: astar |PC: 0x405832 |Belady Evicted: 0x11394b08144 |LRU Evicted: 0x10a818ad644 |Policy02 Evicted: 0x1faecf1e544 | Belady02 Evicted: 0xb0b2ed0944 |Policy03 Evicted: 0x1b1bc792944 | Belady03 Evicted: 0x319df6af0c4 |Policy04 Evicted: 0x34efa6a2d44 | Belady04 Evicted: 0x319df6af0c4
Workload: astar |PC: 0x405828 |Belady Evicted: 0x319df6af471 |LRU Evicted: 0x2d089098771 |Policy02 Evicted: 0x17f710f9771 | Belady02 Evicted: 0x319df6af471 |Policy03 Evicted: 0x319df6af471 | Belady03 Evicted: 0x319df6af471 |Policy04 Evicted: 0x319df6af471 | Belady04 Evicted: 0x319df6af471
Workload: astar |PC: 0x405832 |Belady Evicted: 0x1b14dc0b15c |LRU Evicted: 0x1a7764ef15c |Policy02 Evicted: 0x35f3253995c | Belady02 Evicted: 0x207028a095c |Policy03 Evicted: 0x35520d095c | Belady03 Evicted: 0x22b4cc0595c |Policy04 Evicted: 0x207028a095c | Belady04 Evicted: 0x2bfd401b51c
Workload: astar |PC: 0x405832 |Belady Evicted: 0x2f6b92ab996 |LRU Evicted: 0x9e3c9a5996 |Policy02 Evicted: 0x1b1bc799196 | Belady02 Evicted: 0x2f6b92ab996 |Policy03 Evicted: 0x9e3c9a3196 | Belady03 Evicted: 0x2f6b92ab996 |Policy04 Evicted: 0x1b1bc799196 | Belady04 Evicted: 0x2f6b92ab996
Workload: astar |PC: 0x405832 |Belady Evicted: 0x95eea1cd90 |LRU Evicted: 0x1faecf1dd90 |Policy02 Evicted: 0x95eea1cd90 | Belady02 Evicted: 0x95eea1cd90 |Policy03 Evicted: 0x95eea1cd90 | Belady03 Evicted: 0x95eea1cd90 |Policy04 Evicted: 0x3d766f3e590 | Belady04 Evicted: 0x95eea1cd90
Workload: astar |PC: 0x405832 |Belady Evicted: 0x9e3c9a2843 |LRU Evicted: 0x35520d0843 |Policy02 Evicted: 0x35520d0843 | Belady02 Evicted: 0x9e3c9a2843 |Policy03 Evicted: 0x16d121f2843 | Belady03 Evicted: 0x9e3c9a2843 |Policy04 Evicted: 0x34efa6a4043 | Belady04 Evicted: 0x9e3c9a2843
Workload: astar |PC: 0x405832 |Belady Evicted: 0x210528d1835 |LRU Evicted: 0x1b1bc793fb5 |Policy02 Evicted: 0x1a21dd72835 | Belady02 Evicted: 0x1b1bc793fb5 |Policy03 Evicted: 0x2bfd40207b5 | Belady03 Evicted: 0x3e122f387b5 |Policy04 Evicted: 0x34efa6a47b5 | Belady04 Evicted: 0x34efa6a47b5
